Ineks;pierwsza;Druga;Trzecia;Czwarta;Cyfra
5;0.62471472015673213;0.43582547465282145;0.43389381644441716;0.42632238944942313;1
6;0.62579742112736725;0.25805308108401565;0.2616190754726187;0.25526311588852757;1
7;0.6353584747765163;0.24602182366593917;0.24285225864827678;0.22707923155448206;1
8;0.63561091800801151;0.42269655666520639;0.41814696864870343;0.42448422873416525;1
9;0.6192488567073946;0.43333470143540181;0.42410649886185386;0.43597507064185564;1
10;0.63081449660960209;0.26313560481145298;0.26127874459756584;0.26013620523131703;1
11;0.63873747417882654;0.24549449780459356;0.24404528666082462;0.23787258216330046;2
12;0.62340014540309396;0.42096498309213543;0.42050684537571814;0.40905714236501212;2
13;0.61652246980724612;0.43389194649455426;0.43200142718313439;0.43076165042401338;2
14;0.62269517430477028;0.2559587372375367;0.25050409348737673;0.25124646358295899;2
15;0.63631027925674644;0.2403371760826391;0.24370869568549766;0.24433512888957842;2
16;0.62710638603141655;0.41418454488915973;0.41937739565850984;0.41677629539917749;2
17;0.61707597496667266;0.4263485687475041;0.42992204293555886;0.41570668407758288;2
18;0.63711248774794249;0.26965798993334467;0.2719898174124154;0.26677639719457313;2
19;0.63452447713765059;0.23998188560868283;0.23814372489342497;0.23960602568623438;2
20;0.63103889059315343;0.42483203940866981;0.42143808040745612;0.42618775305929235;2
21;0.62376104572663904;0.43749346993055294;0.43121978814043066;0.42094067374391736;2
22;0.62789550487357204;0.2698786440171701;0.2620192447432852;0.26079068768334174;2
23;0.63317063343689095;0.24184435567215878;0.24238851108227072;0.23123426014990731;2
24;0.62286346979243379;0.41349266343987651;0.41439210932394471;0.41249785011279899;2
25;0.62955976025157767;0.43539164628462224;0.43707273121139417;0.4404330311150752;2
26;0.63469277262531409;0.26248860215888004;0.26293178027639391;0.26504669357136507;2
27;0.63547254171815493;0.23962659513472659;0.23947138929610359;0.25016937246191268;2
28;0.62874820201106707;0.41756915414105883;0.41942227445522012;0.40460292179151847;2
29;0.62274940285079516;0.4319397188376578;0.42957797216078014;0.42193548707099487;2
30;0.61809696759183119;0.26431741312482326;0.25845886020427095;0.25663191918819062;2
31;0.64126751634336765;0.24531124271802665;0.24257176616883763;0.23693760723183663;2
32;0.63099775169616901;0.42849340124028212;0.4316143475615084;0.43450715999945744;2
33;0.623529171943636;0.4289440591572477;0.43182191199629333;0.43597133074212979;2
34;0.63169524299504098;0.25828495486701869;0.26222867912793307;0.26312438511227543;2
35;0.63068547006906006;0.23746493309318223;0.24254932677048252;0.23855698381313198;2
36;0.62887909850147194;0.42423739535225879;0.42162507539374888;0.41642100492522122;2
37;0.62190044561302604;0.43278493617570107;0.42712459794061908;0.42538741451795931;2
38;0.62420235389428991;0.26579841341626198;0.26743835944604955;0.25810917957990348;2
39;0.63383446563823032;0.2376594078789267;0.23645329021733838;0.23334356359528968;2
40;0.6211898646651135;0.41663043930986915;0.4163929556772773;0.41894917713989943;2
41;0.62095051108265875;0.42986033459008227;0.43215850297162034;0.42256005032521271;2
42;0.63118474668246183;0.26576849421845511;0.25935269623875035;0.26174810201316068;2
43;0.63160174550189463;0.24411073490602708;0.24390317047124213;0.24034091598236496;2
44;0.62080465499335036;0.41470813085077951;0.41670336735452329;0.41597969675757029;2
45;0.62187239636508207;0.44001790224550524;0.44087246933286317;0.44321925641083737;2
46;0.62547578975094364;0.25877488173110574;0.25694046091557371;0.25619435092026555;2
47;0.63306965614429289;0.24399479801452559;0.24220525599570383;0.25031896845094687;2
48;0.63255728988185067;0.42815307036522932;0.42405227031582898;0.41424064338504757;2
49;0.61810257744141994;0.42590539062999028;0.42826152745727908;0.43741493203630993;2
50;0.62984025273101685;0.25504433175456503;0.25486107666799818;0.25291819876041632;2
51;0.63706012915178045;0.24696240844699177;0.24699232764479861;0.2354266877425911;2
52;0.63112864818657399;0.422294517444677;0.42334168936791644;0.41852656847087777;2
53;0.61790810265567553;0.43240533635352679;0.42629434020147922;0.4265168642351676;2
54;0.62128710205798576;0.25302478590260319;0.24842096934007532;0.25116044588926434;2
55;0.62978976408471776;0.24809559806392592;0.24647248158290472;0.25369796785325716;2
56;0.62115807551744373;0.42350624495585409;0.41702499873094684;0.42023009279600487;2
57;0.61097806846366565;0.41927641836591173;0.42578945373848875;0.40779118630781014;2
58;0.62565904483751056;0.25937700558696841;0.25782307725087555;0.25343056502285849;2
59;0.63169337304517814;0.24133946920916832;0.24373487498357863;0.23206825778877302;2
60;0.62431455088606558;0.41788330571803067;0.41950829214891477;0.4180890002029527;2
61;0.62054473196240345;0.43082896861907877;0.4300005808298018;0.43185744104368895;2
62;0.63061815187399473;0.26100012206798962;0.25667118813531214;0.25816901797551717;2
63;0.63236281509610626;0.24353479034824538;0.24171906903134263;0.24729338957272995;2
64;0.62712695547990882;0.42405414026569188;0.4210042520392569;0.40785663455301258;2
65;0.62461000296440816;0.43640141921060316;0.43524392024545094;0.43547766397831689;2
66;0.63102206104438707;0.25500506280744356;0.25534726363235932;0.25687875257009707;2
67;0.63914325329908184;0.25144841816815522;0.24807315866557078;0.25334454732916384;2
68;0.62151710589112585;0.41951764189822943;0.41780289787392477;0.41919601052180588;2
69;0.632031833970368;0.42807640242084927;0.4297425277487178;0.41335054725029402;2
70;0.6286434848187431;0.25915261160341713;0.25725461249254555;0.25041433589395617;2
71;0.6423259079657847;0.25208794102127646;0.25192899528292761;0.24005481365333703;2
72;0.64653516510723485;0.42822786835974641;0.43336836053293454;0.43026050386074877;2
73;0.62460439311481941;0.42608864571655719;0.42049188577681473;0.43224826056504084;2
74;0.62739622826017039;0.24840974964089776;0.25064807962682217;0.25461050338636587;2
75;0.63806055232844672;0.2489875641485424;0.25026286995505909;0.25978091475736081;2
76;0.62613401210269426;0.42575205474123018;0.42073310930913238;0.41886689934593058;2
77;0.62412194605018401;0.43019318566568338;0.43187988044204412;0.41919414057194293;2
78;0.62763184194289923;0.25977343495790911;0.26174810201316068;0.25458619403814781;2
79;0.63562587760691491;0.24334779536195261;0.2447465178594225;0.23805583724986737;2
80;0.62657532027034513;0.42615970381134843;0.42050123552612934;0.41609937354879767;2
81;0.61964528607833524;0.42575205474123018;0.4226273685202781;0.41688288254136435;2
82;0.62395926041210936;0.26175745176247533;0.26061865229595238;0.25496018401073334;2
83;0.63321738218346413;0.24921008818223078;0.24955602890687242;0.23965277443280758;2
84;0.6205391221128147;0.41611246319783818;0.42084530630090805;0.4167912549980809;2
85;0.61777533621540759;0.43195280848669826;0.42766875335073101;0.42171483298716939;2
86;0.62106457802429738;0.25566889500878287;0.25460115363705121;0.25007961486849217;2
87;0.62367689798280723;0.2430093344367627;0.2411487343231497;0.23422991983031741;2
88;0.62591522796873167;0.41665848855781301;0.41882950034867206;0.42025066224449703;2
89;0.62138246950099507;0.43731208479384892;0.43284103467158891;0.42609051566642009;2
90;0.63218516985912809;0.26344788643856193;0.25770527040951113;0.25005343557041115;2
91;0.6317102025939445;0.24970749484576954;0.24390130052137921;0.23146239403318447;2
92;0.62136937985195451;0.41993464071766229;0.41697451008464781;0.42539676426727396;2
93;0.61836624037209276;0.42085278610035975;0.42504334374318065;0.41651824231809348;2
94;0.62685020290019544;0.24478578680654398;0.24679224300946534;0.24097856888562327;2
95;0.62742427750811425;0.24613028075798896;0.24532246241720421;0.24687826070316002;2
96;0.62619011059858198;0.42464504442237705;0.42341087751284479;0.42429723374787248;2
97;0.61735272754638593;0.42338843811448967;0.42531635642316806;0.42949382441694844;2
98;0.62625929874351038;0.25284901061548798;0.25149703686459129;0.25556978766604771;2
99;0.64113474990309982;0.24202200090913692;0.24296258569018953;0.24471285876188981;2
100;0.6297804143354031;0.42302005799149289;0.4309579951596208;0.42415885745801585;2
101;0.63075839811371426;0.4318518311941002;0.42624946140476894;0.42336599871613451;2
102;0.63694606221014183;0.25487229636717573;0.25507799085209776;0.25364934915682102;2
103;0.63928910938839023;0.24776274698832479;0.24831999204747723;0.25387561309023526;2
104;0.63663004068330709;0.42791184683291161;0.42671507892063792;0.41993277076779933;2
105;0.62803949101301748;0.4397056206183963;0.43651922605196758;0.4223842750380975;2
106;0.63704329960301409;0.26351146473390147;0.25611768297588555;0.25939196518587182;2
107;0.63598116808087124;0.2490343128951156;0.24834243144583237;0.24746542496011931;2
108;0.63146710911176385;0.43119173889248674;0.43029416295828143;0.43261851063790052;2
109;0.61964528607833524;0.4265093844357159;0.42543229331466959;0.41282322138894845;2
110;0.62711947568045712;0.2544104187510326;0.25470213092964933;0.2485481259307544;2
111;0.63659451163591152;0.25140727927117079;0.25493213476278942;0.24559734504705458;2
112;0.6292830076718644;0.42953309336406992;0.42844665249370895;0.42607555606751668;2
113;0.61344453233286722;0.41525041631102849;0.41534952365376371;0.42809323196961563;2
114;0.61207198913347827;0.24210053880337987;0.23976123152485737;0.24784502478229362;2
115;0.64681752753653698;0.25620183071971725;0.25369048805380545;0.2566094797898355;2
116;0.63287518135854837;0.43225200046476669;0.43211549412477301;0.42273769556219082;2
117;0.62095986083197341;0.42430845344705004;0.42631490964997143;0.41769631073173791;2
118;0.63801567353173649;0.2542552129124096;0.25792592449333657;0.25496579386032209;2
119;0.64201175638881292;0.24993188882932088;0.25085003421201835;0.25395602093434116;2
120;0.62948309230719768;0.42977431689638756;0.42750606771265631;0.42450853808238331;2
121;0.63044611648660531;0.43107019215139641;0.42924699103504199;0.42168865368908842;2
122;0.62968317694253084;0.25468156148115711;0.25389805248859043;0.24383024242658793;2
123;0.63604287642634783;0.24676419376152142;0.24447350517943506;0.23505269777000556;2
124;0.62648743262678752;0.42097433284145003;0.41948024290097086;0.42317900372984174;2
125;0.63022546240277988;0.4343613039101491;0.43073547112593236;0.42631864954969728;2
126;0.6355118106652764;0.26128622439701754;0.25653842169504426;0.25553238866878919;2
127;0.63561839780746321;0.24488302419941621;0.24451838397614531;0.23961163553582318;2
128;0.62767485078974661;0.42906747584820093;0.42357917300050829;0.42785013848743503;2
129;0.62308973372584797;0.41769444078187495;0.41728866166161965;0.42841299339617622;2
130;0.63123336537889796;0.25032270835067277;0.25012636361506535;0.25083881451284079;2
131;0.6409552347162587;0.25140166942158199;0.25089491300872863;0.25333145768012333;2
132;0.62630604749008356;0.42144182030718197;0.41836201288294012;0.41704369822957615;2
133;0.62337022620528715;0.43312339710089098;0.42606807626806498;0.41870982355744468;2
134;0.62943821351048734;0.25018246211095319;0.24528880331967151;0.24729525952259288;2
135;0.63409999851876597;0.25434684045569306;0.2539223618368085;0.25806056088346735;2
136;0.63050969478194485;0.4299108232363813;0.42532009632289391;0.41866120486100855;2
137;0.62170971072700743;0.42366145079447709;0.4271582570381518;0.42511440183797189;2
138;0.6267679251062267;0.25260591713330743;0.25115483603967553;0.25438797935267748;2
139;0.62890527779955296;0.23693947718169955;0.23914975791968004;0.24350487115043853;2
140;0.62369933738116246;0.42316965398052714;0.42769493264881203;0.41737841925504016;2
141;0.61726670985269128;0.42510505208865723;0.42278070440903814;0.41994586041683984;2
142;0.62008472429612327;0.24941578266715284;0.24493725274544112;0.24584604837882396;2
143;0.62991131082580809;0.24449781452765312;0.244862454750924;0.24810307786337762;2
144;0.62534115336081286;0.41787021606899016;0.42081164720337533;0.41458284420996333;2
145;0.61948073049039765;0.42614848411217088;0.42432154309609055;0.41646962362165735;2
146;0.63548189146746947;0.25428139221049056;0.25586523974439029;0.24854438603102855;2
147;0.64199118694032065;0.25213094986812379;0.24810494781324055;0.25313137304479005;2
148;0.63186353848270449;0.43475586333122684;0.43570766781145698;0.43091685626263637;2
149;0.6226334659592937;0.42955366281256213;0.42889357051094867;0.42500033489633327;2
150;0.6288697487521574;0.24601808376621329;0.24768420909408184;0.25048539398874747;2
151;0.62987391182854946;0.24552067710267456;0.24765054999654915;0.25519205779373633;2
152;0.63122588557944614;0.42740509042005825;0.42804274332331654;0.41868738415908952;2
153;0.61547342793414372;0.41930446761385565;0.4130794045201695;0.41001081679510526;2
154;0.6266875172621208;0.2459900345182694;0.24599564436785817;0.25197013417991199;2
155;0.63068360011919722;0.25422716366446568;0.25284527071576213;0.26143395043618883;2
156;0.62668564731225784;0.43254371264338343;0.43480822192738883;0.42099864218966809;2
157;0.61862242350331387;0.4248208197094922;0.42598953837382203;0.42517424023358558;2
158;0.62478390830166042;0.25387000324064651;0.25264518608042891;0.2444622854802575;2
159;0.62781509702946614;0.24406772605917976;0.24494473254489282;0.23340714189062922;2
160;0.61773606726828612;0.42766875335073101;0.42426357465033981;0.42390828417638354;2
161;0.61747427428747625;0.42306493678820317;0.4236838901928322;0.41806656080459753;2
162;0.62595075701612735;0.24649679093112278;0.24231745298747948;0.24555994604979603;2
163;0.63056018342824394;0.24618263935415094;0.24571141198869317;0.24393682956877483;2
164;0.62024180008460916;0.41955504089548795;0.4219859757172939;0.4197139866338368;2
165;0.61411584433365818;0.42529391702481295;0.42257127002439027;0.40964617657183433;2
166;0.61891226573206759;0.25541645177728767;0.24718867238040601;0.24755144265381396;2
167;0.63032830964524089;0.25173265054732019;0.24846958803651145;0.25673850633037754;2
168;0.62463992216221498;0.42556131985521156;0.42868974597588955;0.42356234345174193;2
169;0.62357779064007213;0.4240803195637729;0.42636726824613341;0.41730175131066016;2
170;0.6291221919836526;0.24509245858406412;0.24660150812344672;0.24356096964632637;2
171;0.63436740134916469;0.25356520141298927;0.25553425861865209;0.26038864846281229;2
172;0.61987155001174954;0.42997440153172084;0.43137499397905366;0.4210117318387086;2
173;0.61920958776027313;0.42310420573532465;0.42025627209408584;0.41801233225857265;2
174;0.62321315041680125;0.24342072340660678;0.244578222371759;0.24481009615476204;2
175;0.63366804010042965;0.25650476259751154;0.25162606340513333;0.26098329251922325;2
176;0.62760566264481832;0.43241655605270435;0.43274753717844255;0.42826713730686788;2
177;0.6219172751617924;0.4137207973231537;0.41371518747356489;0.42060782266831626;2
178;0.62948870215678643;0.24607605221196405;0.2404194538766079;0.25053214273532065;2
179;0.62979724388416947;0.25181118844156314;0.24678663315987656;0.24635841464126612;2
180;0.62261663641052734;0.43138434372836826;0.42956488251173969;0.42111083918144376;2
181;0.61913104986603018;0.42285737235341819;0.42394755312350502;0.43055595593909135;2
182;0.62543839075368513;0.23978180097334958;0.24475025775914835;0.24307104278223932;2
183;0.62667442761308034;0.24412569450493052;0.24547392835610135;0.23511253616561925;2
184;0.6232150203666641;0.42999684093007595;0.42485260885716197;0.4162377498386543;2
185;0.61708158481626141;0.4182572956906162;0.41894730719003648;0.42265354781835907;2
186;0.61637474376807477;0.24039140462866401;0.24641825303687981;0.23651499856281499;2
187;0.62487740579480677;0.25368487820421665;0.25062377027860411;0.24891837600361408;2
188;0.6151948054045675;0.43271200813104693;0.4311281605971472;0.42391389402597229;2
189;0.61704044591927709;0.42296582944546801;0.41975512553082123;0.40074521522429873;2
190;0.62584603982380338;0.25448708669541265;0.24893520555238044;0.24699419759466154;2
191;0.63060506222495416;0.2597547354592798;0.262359575618338;0.24850324713404415;2
192;0.62405649780498162;0.43576376630734481;0.43159564806287909;0.42922829153641268;2
193;0.62277745209873903;0.41937178580892104;0.41794127416378141;0.42008423670669648;2
194;0.62855746712504845;0.24072425570426512;0.24087572164316226;0.24168727988367286;2
195;0.63657768208714516;0.25811665937935518;0.25753136507225882;0.25533978383290762;2
196;0.63142036036519067;0.43362080376442974;0.43333470143540181;0.43339079993128965;2
197;0.62394056091348005;0.42565107744863212;0.42418316680623391;0.40483292562465856;2
198;0.63291819020539575;0.25323796018697697;0.25320243113958135;0.25447025714664628;2
199;0.62760005279522946;0.24707460543876741;0.2464780914324935;0.23411772283854174;2
200;0.63145775936244919;0.4405901069035611;0.43714004940645956;0.43064758348237481;2
0;0.61773980716801202;0.42154653749950594;0.41719329421861034;0.42653556373379686;2
1;0.6347881400683234;0.24743924566203832;0.25064059982737047;0.24963456680111537;2
2;0.64052701619764829;0.25474513977649665;0.25389992243845333;0.25997351959324233;2
3;0.6279085945226125;0.42329681057120622;0.42428414409883197;0.42388771472789133;2
4;0.62883795960448763;0.42846348204247531;0.42612978461354156;0.41098132077396471;2
5;0.63210102211529628;0.25540336212824716;0.25420659421597347;0.24987392038357012;2
6;0.63894690856347447;0.26050645530417671;0.25680395457557997;0.25119597493665996;2
7;0.62725598202045074;0.434028452834548;0.43190418979026218;0.43535798718708951;2
8;0.61927877590520142;0.41305883507167729;0.4107326174421953;0.41568611462909066;2
9;0.62938585491432542;0.25053401268518355;0.24665199676974578;0.25152695606239817;2
10;0.64679321818831892;0.25831487406482551;0.25848690945221486;0.26601345765049866;2
11;0.63069294986851177;0.43059522488621282;0.4277192419970301;0.42331924996956133;2
12;0.628800560607229;0.42365397099502539;0.42305184713916266;0.40946666138499332;2
13;0.63239273429391307;0.24345812240386536;0.24340950370742923;0.23896463288325021;2
14;0.64258583099673172;0.26580589321571368;0.26377886756430013;0.25654403154463301;2
15;0.62821339635026974;0.43326925319019932;0.43903617856746824;0.43698110366811072;2
16;0.61930869510300823;0.41964853838863436;0.41430422168038711;0.40992666905127351;2
17;0.62911284223433794;0.24950180036084751;0.24667069626837504;0.24147036569957325;2
18;0.634462768792174;0.25515465879647781;0.25745469712787883;0.25360821025983665;2
19;0.62289899883982935;0.43776835256040325;0.43666882204100183;0.43402284298495919;2
20;0.61869909144769386;0.41885567964675302;0.41872852305607394;0.425705305994657;2
21;0.62762062224372173;0.24883609820964528;0.24272136215787185;0.23983228961964864;2
22;0.63547254171815493;0.25485920671813522;0.25399154998173679;0.24978977263973837;2
23;0.63432439250231731;0.43238663685489748;0.43175459380122794;0.43089254691441831;2
24;0.61860559395454751;0.42281997335615962;0.4164808433208349;0.41938487545796155;2
25;0.63453569683682809;0.24778518638667993;0.24934098467263574;0.24351235094989024;2
26;0.63522944823597427;0.26205477379068082;0.25694607076516246;0.25237404335030439;2
27;0.62565156503805885;0.4265149942853047;0.42787257788579014;0.42981171589364614;2
28;0.61574083076454234;0.40943861213704941;0.4103249683720771;0.40365111731128833;2
29;0.63121840577999444;0.2547413998767708;0.25581101119836541;0.25130630197857268;2
30;0.63941439602920636;0.26767210317891549;0.26787779766383751;0.25594190768877034;2
31;0.62404714805566697;0.43145914172288541;0.42782769908907992;0.43038392055170199;2
32;0.62177702892207276;0.41529903500746462;0.41293167848099821;0.42811006151838199;2
33;0.63039562784030634;0.24204444030749203;0.24174898822914948;0.25156435505965669;2
34;0.63663939043262174;0.2584607301541339;0.25965749806640759;0.26588256116009373;2
35;0.62468667090878816;0.43533367783887145;0.43028481320896683;0.42878698336876175;2
36;0.6111557137006437;0.41426682268312859;0.41536261330280416;0.4049675620147894;2
37;0.62639393513364117;0.24302055413594029;0.24363015779125469;0.24156760309244549;2
38;0.62987391182854946;0.2544178985504843;0.24890154645484774;0.2440901654575349;2
39;0.62640328488295582;0.43095051536016904;0.43485871057368786;0.43102344340482324;2
40;0.62179198852097617;0.41916983122372486;0.41759533343913979;0.42766501345100516;2
41;0.63922553109305069;0.24450903422683068;0.24104588708068866;0.24297006548964123;2
42;0.64496066732264978;0.26747388849344517;0.26538328454669202;0.26376203801553377;2
43;0.62706898703415803;0.42975374744789535;0.42755468640909244;0.42430658349718714;2
44;0.62412568594990991;0.42154466754964298;0.42322014262682617;0.42808201227043807;2
45;0.63003285756689831;0.25377276584777425;0.24977855294056081;0.25114361634049798;2
46;0.63092482365151481;0.25318186169108914;0.25545759067427209;0.25273120377412356;2
47;0.62602555501064439;0.43196215823601292;0.4315189801184991;0.42552018095822719;2
48;0.62427154203921831;0.41327761920563982;0.41395267110615674;0.39969243345147049;2
49;0.6389225992152564;0.25365121910668398;0.25407569772556854;0.24784502478229362;2
50;0.64501676581853762;0.26310755556350907;0.26514019106451142;0.26757486578604323;2
51;0.62751403510153481;0.43898942982089501;0.4376823348667086;0.4308046592708607;2
52;0.61844103836660991;0.41718955431888449;0.41525041631102849;0.40162596160973768;2
53;0.6238620230192371;0.23886739549037797;0.23980050047197887;0.23254135510409374;2
54;0.62953732085322256;0.26210152253725399;0.26057003359951625;0.2494326122159192;2
55;0.62776834828289296;0.431778903149446;0.42916284329121024;0.4318518311941002;2
56;0.6124534589055155;0.41325517980728471;0.41276338299333476;0.40906462216446388;2
57;0.62113189621936271;0.24173963847983485;0.24367503658796497;0.23643459071870909;2
58;0.63312388469031777;0.25485359686854642;0.2592722883946445;0.24963456680111537;2
59;0.63302290739771971;0.44061628620164206;0.43763371617027247;0.43599937999007371;2
60;0.61565107317112178;0.41681930424602481;0.41322339065961494;0.42224776869810376;2
61;0.62428837158798467;0.24164988088641431;0.24119548306972288;0.24586661782731617;2
62;0.62942886376117269;0.25232916455359411;0.25355024181408586;0.25586897964411615;2
63;0.61888982633371248;0.41973268613246612;0.41854152806978118;0.41826477549006791;2
64;0.61847095756441672;0.4146875614022873;0.41734850005723334;0.41032870827180296;2
65;0.62850323857902357;0.25137362017363807;0.24829755264912209;0.23812876529452154;2
66;0.62865470451792071;0.26152183807974644;0.26082808668060026;0.25223753701031065;2
67;0.62626116869337334;0.43452024964849795;0.43316453599787541;0.43172093470369527;2
68;0.61693011887736426;0.40953397958005872;0.40670474543744917;0.39523821287797684;2
69;0.62474837925426485;0.24512424773173389;0.24257550606856348;0.24412008465534174;2
70;0.62819469685164042;0.25721721349528698;0.25466473193239075;0.24816104630912839;2
71;0.62148531674345608;0.43190605974012508;0.43301494000884116;0.43670622103826034;2
72;0.61575953026317165;0.41356933138425656;0.41139831959339757;0.42776786069346623;2
73;0.62965138779486107;0.24136938840697517;0.23873462905011011;0.24805819906666737;2
74;0.62643133413089969;0.25337259657710776;0.25678151517722486;0.2613030539457839;2
75;0.62329729816063295;0.43526448969394316;0.43593580169473417;0.42961911105776457;2
76;0.62092246183471489;0.41555147823895988;0.41844803057663482;0.3976841072986862;2
77;0.62892397729818228;0.24680346270864292;0.23920959631529373;0.23900016193064583;2
78;0.62908666293625692;0.25986880240091842;0.26108239986195847;0.25138857977254153;2
79;0.61931804485232289;0.43155824906562057;0.43204256608011882;0.43090189666373296;2
80;0.61613539018562002;0.41064846969836355;0.41485398694008785;0.42632425939928603;2
81;0.63142971011450533;0.24001928460594141;0.24418366295068128;0.24079531379905636;2
82;0.62379283487430881;0.25745282717801588;0.25292193866014218;0.25965375816668174;2
83;0.62254744826559894;0.42848031159124161;0.42469366311881313;0.41989537177054082;2
84;0.6194021925961547;0.41595538740935223;0.409345114643903;0.39993552693365109;2
85;0.62688012209800237;0.23756217048605446;0.23464317875002441;0.236644025103357;2
86;0.63788103714160571;0.26391163400456796;0.26605646649734599;0.26206973338958423;2
87;0.63094726304986992;0.43552628267475302;0.44110434311586622;0.43405837203235481;2
88;0.6166421465984735;0.40654953959882617;0.40708995510921225;0.39101212618776032;2
89;0.62818534710232588;0.253598860510522;0.24816291625899131;0.24721672162834993;2
90;0.6331650235873022;0.26413976788784516;0.26207347328931008;0.25845325035468214;2
91;0.62199020320644649;0.4348493608243732;0.4281343708666;0.42582311283602142;2
92;0.62339079565377931;0.41594790760990052;0.41416958529025633;0.41137962009476831;2
93;0.62891649749873058;0.24021749929141173;0.23810258599644055;0.24412756445479344;2
94;0.63608027542360634;0.25532108433427836;0.25622427011807242;0.26625468118281631;2
95;0.62222020703958658;0.42782582913921696;0.43085327796729683;0.42758086570717346;2
96;0.62367689798280723;0.41255581855854978;0.41030626887344779;0.4247385419155234;2
97;0.63380267649056055;0.24063636806070751;0.23876828814764281;0.23764631822988622;2
98;0.63386064493631122;0.25268445502755038;0.25301543615328859;0.25231233500482775;2
99;0.63270875582074781;0.43974114966579192;0.43881552448364275;0.43230809896065453;2
100;0.62972431583951527;0.4138760031617767;0.41400502970231873;0.42278631425862695;2
101;0.63923675079222819;0.24252501742226446;0.24459879182025121;0.23612791894118895;2
102;0.6423988360104389;0.26013807518117998;0.25850186905111827;0.2584682099535856;2
103;0.62939520466364007;0.43431455516357592;0.43189297009108457;0.42785013848743503;2
104;0.61991081895887101;0.41271663424676153;0.40889632667680037;0.41160775397804544;2
105;0.62406771750415913;0.24460814156956584;0.24361519819235128;0.24140491745437079;2
106;0.62320754056721239;0.25891886787055113;0.25894317721876919;0.26100760186744132;2
107;0.61855510530824842;0.43216785272093494;0.43118612904289794;0.42337347851558621;2
108;0.61762013037678465;0.40653457999992276;0.40598668469008492;0.38699921378191759;2
109;0.63093230345096651;0.24655288942701062;0.24656223917632525;0.23934797260515037;2
110;0.64137223353569162;0.26653704361211839;0.26155736712714206;0.25976969505818326;2
111;0.62177141907248401;0.43142361267548973;0.429660249954749;0.43004171972678623;2
112;0.61849152701290888;0.40812029748368539;0.40909454136227069;0.41648832312028661;2
113;0.62367689798280723;0.24019131999333074;0.23922081601447129;0.2410271875820594;3
114;0.626939960493616;0.26334690914596381;0.26201363489369639;0.25661321968956136;3
115;0.61710402421461663;0.43787493970259017;0.43527383944325782;0.43208370497710324;3
116;0.6170479257187288;0.41013610343592138;0.40924039745157903;0.40615124027802257;3
117;0.619394712796703;0.23264420234655475;0.2325675344021747;0.22696890451256932;3
118;0.63542205307185584;0.2611403683077092;0.2615461474279645;0.25728266174048947;3
119;0.62069058805171184;0.44695541623696683;0.44389056841162838;0.43869210779268952;3
120;0.61305371281151533;0.4039353496904533;0.40533594213778612;0.4164733635213832;3
121;0.62181442791933128;0.23916658746844638;0.23339405224158874;0.23368576442020544;3
122;0.62703345798676235;0.26708306897209327;0.26799747445506489;0.27009181830154388;3
123;0.62002114600078373;0.43364885301237366;0.43473903378246048;0.42802217387482439;3
124;0.6135099805780696;0.40875234053735493;0.40713109400619668;0.41870608365771883;3
125;0.62184434711713821;0.24169101978339871;0.24200704131023348;0.23197289034576371;3
126;0.62508123032986596;0.26346284603746534;0.26368163017142787;0.25816901797551717;3
127;0.62137124980181746;0.43265403968529614;0.43439122310795591;0.42970138885173337;3
128;0.62002862580023543;0.39457812057636338;0.39738865522034361;0.40777435675904378;3
129;0.62703158803689951;0.24666882631851211;0.24036148543085717;0.23848405576847781;3
130;0.62948683220692347;0.26633882892664806;0.26870431550325152;0.27072386135521342;3
131;0.62445292717592227;0.43918390460663953;0.43579368550515168;0.43332535168608716;3
132;0.61551456683112804;0.40724516094783525;0.40518260624902608;0.39220889410003401;3
133;0.6263771055848748;0.23317900800735206;0.23673752259650338;0.23075742293486076;3
134;0.62262598615984188;0.25796519344045804;0.25574182305343707;0.25217395871497111;3
135;0.61615221973438639;0.4346137471416443;0.43254745254310928;0.43017635611691701;3
136;0.61702174642064778;0.40602595363720645;0.40973780411511779;0.40473007838219754;3
137;0.62143669804701995;0.2398846482158106;0.23550335568697112;0.22713720000023283;3
138;0.63107254969068616;0.26478303064069225;0.26463530460152096;0.25139605957199324;3
139;0.61467308939281062;0.43140117327713462;0.43078969967195729;0.4286953558254783;3
140;0.61489561342649901;0.41174052041831333;0.41010057438852576;0.41731110105997477;3
141;0.61877201949234806;0.23412894253771929;0.22773558395636967;0.23613539874064066;3
142;0.63124645502793841;0.27030312263605466;0.26818446944135765;0.26950839394431042;3
143;0.62457821381673839;0.43357031511813071;0.43104401285331545;0.42565107744863212;3
144;0.62583669007448872;0.41230524527691748;0.41280826179004498;0.39934462277696592;3
145;0.63290323060649234;0.24956724860604998;0.24805071926721564;0.24568336274074926;3
146;0.63167280359668587;0.26608077584556405;0.26493823647931525;0.27128484631409172;3
147;0.62678101475526715;0.43655101519963735;0.44238712872183455;0.43503822576052892;3
148;0.62007911444653452;0.40834469146723673;0.40406437623099534;0.38639335002632902;3
149;0.63122588557944614;0.25402520907926951;0.25029465910272886;0.24029416723579175;3
150;0.63628036005893962;0.26907643552597416;0.27348390735289463;0.26304210731830663;3
151;0.63036757859236237;0.44559035283702964;0.44064059554986013;0.44586523546688001;3
152;0.62008285434626031;0.40926844669952295;0.40650279085225299;0.41783094712186869;3
